#Parameters = {B=55; Cut=0.5; D_M=8.1; Feed=35.7; Feed_real=-8.2; Groudmax=0; LPiste=5.4; Largeur=27; TermA=92; Zmax=0.152; Zmin=0}
#"Frequency / MHz"	"S1,1 [Mag]"	"S1,1 [Pha / deg]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha / deg]"
#-----------------------------------------------------------------------------------------
700.00000000000	0.93094073282242	34.718565876351	50.000000000000	0.0000000000000
700.40002441406	0.93061181300388	34.600382488773	50.000000000000	0.0000000000000
700.79998779297	0.93027481148787	34.481859501990	50.000000000000	0.0000000000000
701.20001220703	0.92992984121734	34.362993913620	50.000000000000	0.0000000000000
701.59997558594	0.92957677107990	34.243806330994	50.000000000000	0.0000000000000
702.00000000000	0.92921571208191	34.124293740278	50.000000000000	0.0000000000000
702.40002441406	0.92884661231491	34.004477684879	50.000000000000	0.0000000000000
702.79998779297	0.92846938206623	33.884350114407	50.000000000000	0.0000000000000
703.20001220703	0.92808409843160	33.763931458486	50.000000000000	0.0000000000000
703.59997558594	0.92769081926822	33.643220755601	50.000000000000	0.0000000000000
704.00000000000	0.92728935390205	33.522227220257	50.000000000000	0.0000000000000
704.40002441406	0.92687984047805	33.400964151977	50.000000000000	0.0000000000000
704.79998779297	0.92646225156262	33.279429516687	50.000000000000	0.0000000000000
705.20001220703	0.92603660768224	33.157632520893	50.000000000000	0.0000000000000
705.59997558594	0.92560297783923	33.035580367057	50.000000000000	0.0000000000000
706.00000000000	0.92516122966236	32.913288311006	50.000000000000	0.0000000000000
706.40002441406	0.92471151463134	32.790751338677	50.000000000000	0.0000000000000
706.79998779297	0.92425379814446	32.667980681538	50.000000000000	0.0000000000000
707.20001220703	0.92378814429783	32.544983579286	50.000000000000	0.0000000000000
707.59997558594	0.92331451769218	32.421764602861	50.000000000000	0.0000000000000
708.00000000000	0.92283289797504	32.298329860932	50.000000000000	0.0000000000000
708.40002441406	0.92234354485151	32.174685395997	50.000000000000	0.0000000000000
708.79998779297	0.92184632199834	32.050833086886	50.000000000000	0.0000000000000
709.20001220703	0.92134128171272	31.926793603418	50.000000000000	0.0000000000000
709.59997558594	0.92082842449186	31.802554640886	50.000000000000	0.0000000000000
710.00000000000	0.92030786995736	31.678129856619	50.000000000000	0.0000000000000
710.40002441406	0.91977965759051	31.553525079469	50.000000000000	0.0000000000000
710.79998779297	0.91924376364379	31.428739819796	50.000000000000	0.0000000000000
711.20001220703	0.91870027257655	31.303784677625	50.000000000000	0.0000000000000
711.59997558594	0.91814932281029	31.178661686796	50.000000000000	0.0000000000000
712.00000000000	0.91759083260149	31.053379034891	50.000000000000	0.0000000000000
712.40002441406	0.91702495395951	30.927940411703	50.000000000000	0.0000000000000
712.79998779297	0.91645162889652	30.802342202210	50.000000000000	0.0000000000000
713.20001220703	0.91587088525983	30.676597073647	50.000000000000	0.0000000000000
713.59997558594	0.91528304169365	30.550704744046	50.000000000000	0.0000000000000
714.00000000000	0.91468802666015	30.424675111985	50.000000000000	0.0000000000000
714.40002441406	0.91408572823231	30.298506490752	50.000000000000	0.0000000000000
714.79998779297	0.91347641194606	30.172200651532	50.000000000000	0.0000000000000
715.20001220703	0.91286009168313	30.045762143201	50.000000000000	0.0000000000000
715.59997558594	0.91223672877461	29.919197393218	50.000000000000	0.0000000000000
716.00000000000	0.91160657164629	29.792506761176	50.000000000000	0.0000000000000
716.40002441406	0.91096955045798	29.665693500373	50.000000000000	0.0000000000000
716.79998779297	0.91032566121746	29.538760609050	50.000000000000	0.0000000000000
717.20001220703	0.90967519476472	29.411713520805	50.000000000000	0.0000000000000
717.59997558594	0.90901805804138	29.284545530454	50.000000000000	0.0000000000000
718.00000000000	0.90835430389509	29.157266270764	50.000000000000	0.0000000000000
718.40002441406	0.90768400676303	29.029880309859	50.000000000000	0.0000000000000
718.79998779297	0.90700747229011	28.902379869622	50.000000000000	0.0000000000000
719.20001220703	0.90632438924702	28.774772312646	50.000000000000	0.0000000000000
719.59997558594	0.90563518713820	28.647056385297	50.000000000000	0.0000000000000
720.00000000000	0.90493967207392	28.519237479431	50.000000000000	0.0000000000000
720.40002441406	0.90423799213003	28.391313435697	50.000000000000	0.0000000000000
720.79998779297	0.90353020456478	28.263287410565	50.000000000000	0.0000000000000
721.20001220703	0.90281649553649	28.135153910444	50.000000000000	0.0000000000000
721.59997558594	0.90209671136416	28.006923311123	50.000000000000	0.0000000000000
722.00000000000	0.90137120961207	27.878586537849	50.000000000000	0.0000000000000
722.40002441406	0.90063975477202	27.750152428775	50.000000000000	0.0000000000000
722.79998779297	0.89990257135545	27.621612194790	50.000000000000	0.0000000000000
723.20001220703	0.89915975593771	27.492974262449	50.000000000000	0.0000000000000
723.59997558594	0.89841133332982	27.364230197639	50.000000000000	0.0000000000000
724.00000000000	0.89765737178885	27.235385128124	50.000000000000	0.0000000000000
724.40002441406	0.89689800400471	27.106435679095	50.000000000000	0.0000000000000
724.79998779297	0.89613310988980	26.977380356777	50.000000000000	0.0000000000000
725.20001220703	0.89536283656815	26.848226032590	50.000000000000	0.0000000000000
725.59997558594	0.89458742233786	26.718957471667	50.000000000000	0.0000000000000
726.00000000000	0.89380668113720	26.589590288531	50.000000000000	0.0000000000000
726.40002441406	0.89302082530905	26.460105881708	50.000000000000	0.0000000000000
726.79998779297	0.89222982784535	26.330514739489	50.000000000000	0.0000000000000
727.20001220703	0.89143384849931	26.200808596978	50.000000000000	0.0000000000000
727.59997558594	0.89063279337423	26.070989396165	50.000000000000	0.0000000000000
