#Parameters = {B=55; Cut=0.5; D_M=8.1; Feed=35.7; Feed_real=-8.2; Groudmax=0; LPiste=5.4; Largeur=27; TermA=92; Zmax=0.152; Zmin=0}
#"Frequency / MHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
828.00000000000	-7.0644121482644
828.40002441406	-7.1296937519757
828.79998779297	-7.1956983754954
829.20001220703	-7.2624345419213
829.59997558594	-7.3299169406812
830.00000000000	-7.3981538781888
830.40002441406	-7.4671577924729
830.79998779297	-7.5369403803003
831.20001220703	-7.6075131513511
831.59997558594	-7.6788898352750
832.00000000000	-7.7510814630899
832.40002441406	-7.8241022505317
832.79998779297	-7.8979646440534
833.20001220703	-7.9726842272756
833.59997558594	-8.0482725074909
834.00000000000	-8.1247456599074
834.40002441406	-8.2021187832871
834.79998779297	-8.2804062617095
835.20001220703	-8.3596245299177
835.59997558594	-8.4397891462626
836.00000000000	-8.5209181466080
836.40002441406	-8.6030267053693
836.79998779297	-8.6861349229476
837.20001220703	-8.7702589121735
837.59997558594	-8.8554191115985
838.00000000000	-8.9416337644651
838.40002441406	-9.0289231819211
838.79998779297	-9.1173074724068
839.20001220703	-9.2068094709200
839.59997558594	-9.2974501297417
840.00000000000	-9.3892515334194
840.40002441406	-9.4822378727842
840.79998779297	-9.5764342953101
841.20001220703	-9.6718632766672
841.59997558594	-9.7685536580005
842.00000000000	-9.8665308923607
842.40002441406	-9.9658223333423
842.79998779297	-10.066456800019
843.20001220703	-10.168464436748
843.59997558594	-10.271876944027
844.00000000000	-10.376724142469
844.40002441406	-10.483042066829
844.79998779297	-10.590861614652
845.20001220703	-10.700221517047
845.59997558594	-10.811158483513
846.00000000000	-10.923709664383
846.40002441406	-11.037918097116
846.79998779297	-11.153822816815
847.20001220703	-11.271467342330
847.59997558594	-11.390899026345
848.00000000000	-11.512163841135
848.40002441406	-11.635312472669
848.79998779297	-11.760393470932
849.20001220703	-11.887463740993
849.59997558594	-12.016577970785
850.00000000000	-12.147794268175
850.40002441406	-12.281175939371
850.79998779297	-12.416785296102
851.20001220703	-12.554690003063
851.59997558594	-12.694962307307
852.00000000000	-12.837674804194
852.40002441406	-12.982905338795
852.79998779297	-13.130737494220
853.20001220703	-13.281255695055
853.59997558594	-13.434550778738
854.00000000000	-13.590718379257
854.40002441406	-13.749859167251
854.79998779297	-13.912080294448
855.20001220703	-14.077492297424
855.59997558594	-14.246216069627
856.00000000000	-14.418376307818
856.40002441406	-14.594107497048
856.79998779297	-14.773550137511
857.20001220703	-14.956855985599
857.59997558594	-15.144184277645
858.00000000000	-15.335706569582
858.40002441406	-15.531604937911
858.79998779297	-15.732073332388
859.20001220703	-15.937320238464
859.59997558594	-16.147570541570
860.00000000000	-16.363061486700
860.40002441406	-16.584052407933
860.79998779297	-16.810819387766
861.20001220703	-17.043663764653
861.59997558594	-17.282907125073
862.00000000000	-17.528902773367
862.40002441406	-17.782030110120
862.79998779297	-18.042704591184
863.20001220703	-18.311379165062
863.59997558594	-18.588547725267
864.00000000000	-18.874753972752
864.40002441406	-19.170595586656
864.79998779297	-19.476731600326
865.20001220703	-19.793891610061
865.59997558594	-20.122886106169
866.00000000000	-20.464619272240
866.40002441406	-20.820104926925
866.79998779297	-21.190479478661
867.20001220703	-21.577029455349
867.59997558594	-21.981215389392
868.00000000000	-22.404704439354
868.40002441406	-22.849410822771
868.79998779297	-23.317546722555
869.20001220703	-23.811689060366
869.59997558594	-24.334856029881
870.00000000000	-24.890623658637
870.40002441406	-25.483257794706
870.79998779297	-26.117904939712
871.20001220703	-26.800845722114
871.59997558594	-27.539841694163
872.00000000000	-28.344612046328
872.40002441406	-29.227523835962
872.79998779297	-30.204556659622
873.20001220703	-31.296692567057
873.59997558594	-32.531847901784
874.00000000000	-33.947246795042
874.40002441406	-35.590928908440
874.79998779297	-37.515075394014
875.20001220703	-39.726180757842
875.59997558594	-41.953160166268
876.00000000000	-43.105447036872
876.40002441406	-42.089926512103
876.79998779297	-39.900402513826
877.20001220703	-37.686692972399
877.59997558594	-35.755203645745
878.00000000000	-34.107037274750
878.40002441406	-32.690590551728
878.79998779297	-31.457174271221
879.20001220703	-30.368879842129
879.59997558594	-29.397261990494
880.00000000000	-28.520952938270
880.40002441406	-27.723693139498
880.79998779297	-26.992917716198
881.20001220703	-26.318754489958
881.59997558594	-25.693332667011
882.00000000000	-25.110286257727
882.40002441406	-24.564403643800
882.79998779297	-24.051366403057
883.20001220703	-23.567560411405
883.59997558594	-23.109930920486
884.00000000000	-22.675876076036
884.40002441406	-22.263162655338
884.79998779297	-21.869856170809
885.20001220703	-21.494275305686
885.59997558594	-21.134946806120
886.00000000000	-20.790573133439
886.40002441406	-20.460008125117
886.79998779297	-20.142230085855
887.20001220703	-19.836327420149
887.59997558594	-19.541483616422
888.00000000000	-19.256963558210
888.40002441406	-18.982102842557
888.79998779297	-18.716301056959
889.20001220703	-18.459009519253
889.59997558594	-18.209730455753
890.00000000000	-17.968008169118
890.40002441406	-17.733425965291
890.79998779297	-17.505597886418
891.20001220703	-17.284172261816
891.59997558594	-17.068822402456
892.00000000000	-16.859247461629
892.40002441406	-16.655166953440
892.79998779297	-16.456323195891
893.20001220703	-16.262472405076
893.59997558594	-16.073391319883
894.00000000000	-15.888870393894
894.40002441406	-15.708713533557
894.79998779297	-15.532735744869
895.20001220703	-15.360766339868
895.59997558594	-15.192644968206
896.00000000000	-15.028216941823
896.40002441406	-14.867341489364
896.79998779297	-14.709884096380
897.20001220703	-14.555716505644
897.59997558594	-14.404720918849
898.00000000000	-14.256781311334
898.40002441406	-14.111792043520
898.79998779297	-13.969651550378
899.20001220703	-13.830263238998
899.59997558594	-13.693535681206
900.00000000000	-13.559381634888
900.40002441406	-13.427718855037
900.79998779297	-13.298468498124
901.20001220703	-13.171555486474
901.59997558594	-13.046907935709
902.00000000000	-12.924459765403
902.40002441406	-12.804143369258
902.79998779297	-12.685898084154
903.20001220703	-12.569664780722
903.59997558594	-12.455385333678
904.00000000000	-12.343005800800
904.40002441406	-12.232475138192
904.79998779297	-12.123740923283
905.20001220703	-12.016757709419
905.59997558594	-11.911478215290
906.00000000000	-11.807859021704
906.40002441406	-11.705856509634
906.79998779297	-11.605430674707
907.20001220703	-11.506542641986
907.59997558594	-11.409152561304
908.00000000000	-11.313226299784
908.40002441406	-11.218728208066
908.79998779297	-11.125624334371
909.20001220703	-11.033881902686
909.59997558594	-10.943468133703
910.00000000000	-10.854355627681
910.40002441406	-10.766512977772
910.79998779297	-10.679911690259
911.20001220703	-10.594525907134
911.59997558594	-10.510327096403
912.00000000000	-10.427291994213
912.40002441406	-10.345393921909
912.79998779297	-10.264609014370
913.20001220703	-10.184915082009
913.59997558594	-10.106289594137
914.00000000000	-10.028710287184
914.40002441406	-9.9521541344329
914.79998779297	-9.8766032021419
915.20001220703	-9.8020369456668
915.59997558594	-9.7284346402555
916.00000000000	-9.6557794165922
916.40002441406	-9.5840517585485
916.79998779297	-9.5132345258028
917.20001220703	-9.4433103774455
917.59997558594	-9.3742629097082
918.00000000000	-9.3060744713960
918.40002441406	-9.2387308280795
918.79998779297	-9.1722152611982
919.20001220703	-9.1065136773014
919.59997558594	-9.0416103100142
920.00000000000	-8.9774933311359
920.40002441406	-8.9141460296034
920.79998779297	-8.8515556266692
921.20001220703	-8.7897105749924
921.59997558594	-8.7285955255810
922.00000000000	-8.6682002592101
922.40002441406	-8.6085111586694
922.79998779297	-8.5495172374027
923.20001220703	-8.4912050976498
923.59997558594	-8.4335651577622
924.00000000000	-8.3765854778989
924.40002441406	-8.3202561764573
924.79998779297	-8.2645644652849
925.20001220703	-8.2095022473176
925.59997558594	-8.1550579554838
926.00000000000	-8.1012226872380
926.40002441406	-8.0479860641026
926.79998779297	-7.9953386253203
927.20001220703	-7.9432718786737
927.59997558594	-7.8917766452761
928.00000000000	-7.8408420776588
928.40002441406	-7.7904623286304
928.79998779297	-7.7406264571261
929.20001220703	-7.6913289434342
929.59997558594	-7.6425586852101
930.00000000000	-7.5943090747598
930.40002441406	-7.5465720112295
930.79998779297	-7.4993407280047
931.20001220703	-7.4526062679640
931.59997558594	-7.4063620479008
932.00000000000	-7.3606007319874
932.40002441406	-7.3153145908689
932.79998779297	-7.2704984343893
933.20001220703	-7.2261436348814
933.59997558594	-7.1822436968540
934.00000000000	-7.1387930775840
934.40002441406	-7.0957841578992
934.79998779297	-7.0532121774474
935.20001220703	-7.0110689490614
935.59997558594	-6.9693491894718
936.00000000000	-6.9280480675827
936.40002441406	-6.8871585911520
936.79998779297	-6.8466743907619
937.20001220703	-6.8065900161946
937.59997558594	-6.7669015975524
938.00000000000	-6.7276010460741
938.40002441406	-6.6886847431780
938.79998779297	-6.6501470798213
939.20001220703	-6.6119823291160
939.59997558594	-6.5741865137845
940.00000000000	-6.5367531036684
940.40002441406	-6.4996780234636
940.79998779297	-6.4629558285444
941.20001220703	-6.4265828196115
941.59997558594	-6.3905525068107
942.00000000000	-6.3548625222990
942.40002441406	-6.3195057695046
942.79998779297	-6.2844808825511
943.20001220703	-6.2497804528036
943.59997558594	-6.2154008842856
944.00000000000	-6.1813384461854
944.40002441406	-6.1475896158352
944.79998779297	-6.1141490788705
945.20001220703	-6.0810125359955
945.59997558594	-6.0481764076492
946.00000000000	-6.0156372964039
946.40002441406	-5.9833909648508
946.79998779297	-5.9514334565958
947.20001220703	-5.9197603697328
947.59997558594	-5.8883697584172
948.00000000000	-5.8572559417289
948.40002441406	-5.8264170224432
948.79998779297	-5.7958465482544
949.20001220703	-5.7655457198246
949.59997558594	-5.7355063609723
950.00000000000	-5.7057287704993
950.40002441406	-5.6762066368327
950.79998779297	-5.6469376257849
951.20001220703	-5.6179195845210
951.59997558594	-5.5891482388887
952.00000000000	-5.5606205589466
952.40002441406	-5.5323343687293
952.79998779297	-5.5042846730991
953.20001220703	-5.4764705483940
953.59997558594	-5.4488880356927
954.00000000000	-5.4215343098506
954.40002441406	-5.3944065837496
954.79998779297	-5.3675011185483
955.20001220703	-5.3408161164452
955.59997558594	-5.3143480515629
956.00000000000	-5.2880961621236
956.40002441406	-5.2620559102474
956.79998779297	-5.2362239548068
957.20001220703	-5.2105996852726
957.59997558594	-5.1851786615599
958.00000000000	-5.1599603687256
958.40002441406	-5.1349416190616
958.79998779297	-5.1101180342004
959.20001220703	-5.0854903171413
959.59997558594	-5.0610532767884
960.00000000000	-5.0368065969561
960.40002441406	-5.0127471766399
960.79998779297	-4.9888737470544
961.20001220703	-4.9651814417353
961.59997558594	-4.9416700023488
962.00000000000	-4.9183355372276
962.40002441406	-4.8951797109564
962.79998779297	-4.8721967439600
963.20001220703	-4.8493875978366
963.59997558594	-4.8267464784491
964.00000000000	-4.8042734969628
964.40002441406	-4.7819674287794
964.79998779297	-4.7598247875292
965.20001220703	-4.7378435425799
965.59997558594	-4.7160240137971
966.00000000000	-4.6943612699454
966.40002441406	-4.6728564583501
966.79998779297	-4.6515051878808
967.20001220703	-4.6303073727067
967.59997558594	-4.6092597186115
968.00000000000	-4.5883630408021
968.40002441406	-4.5676137315407
968.79998779297	-4.5470096642512
969.20001220703	-4.5265508057609
969.59997558594	-4.5062347034648
970.00000000000	-4.4860593396901
970.40002441406	-4.4660244663152
970.79998779297	-4.4461277057747
971.20001220703	-4.4263661866111
971.59997558594	-4.4067406388642
972.00000000000	-4.3872482140875
972.40002441406	-4.3678894028663
972.79998779297	-4.3486599114646
973.20001220703	-4.3295614629625
973.59997558594	-4.3105894914457
974.00000000000	-4.2917451475094
974.40002441406	-4.2730267072126
974.79998779297	-4.2544300437849
975.20001220703	-4.2359582168245
975.59997558594	-4.2176076680657
976.00000000000	-4.1993770798747
976.40002441406	-4.1812656106940
976.79998779297	-4.1632731325524
977.20001220703	-4.1453963291149
977.59997558594	-4.1276351660210
978.00000000000	-4.1099899924466
978.40002441406	-4.0924574798263
978.79998779297	-4.0750364002484
979.20001220703	-4.0577271214917
979.59997558594	-4.0405284179643
980.00000000000	-4.0234386459811
980.40002441406	-4.0064570347458
980.79998779297	-3.9895843876860
981.20001220703	-3.9728162306949
981.59997558594	-3.9561533652552
982.00000000000	-3.9395955733086
982.40002441406	-3.9231420116282
982.79998779297	-3.9067906344140
983.20001220703	-3.8905401255366
983.59997558594	-3.8743908023629
984.00000000000	-3.8583423685428
984.40002441406	-3.8423936453411
984.79998779297	-3.8265415489908
985.20001220703	-3.8107877394025
985.59997558594	-3.7951307386189
986.00000000000	-3.7795703551264
986.40002441406	-3.7641053794028
986.79998779297	-3.7487354830188
987.20001220703	-3.7334586949847
987.59997558594	-3.7182754734580
988.00000000000	-3.7031846463095
988.40002441406	-3.6881860699174
988.79998779297	-3.6732793402785
989.20001220703	-3.6584616840119
989.59997558594	-3.6437344033121
990.00000000000	-3.6290964798545
990.40002441406	-3.6145482677385
990.79998779297	-3.6000881275151
991.20001220703	-3.5857139612405
991.59997558594	-3.5714286371154
992.00000000000	-3.5572297390021
992.40002441406	-3.5431153480728
992.79998779297	-3.5290872003788
993.20001220703	-3.5151438764780
993.59997558594	-3.5012850518843
994.00000000000	-3.4875104368253
994.40002441406	-3.4738175678721
994.79998779297	-3.4602097035248
995.20001220703	-3.4466837654707
995.59997558594	-3.4332386013210
996.00000000000	-3.4198755927080
996.40002441406	-3.4065941117244
996.79998779297	-3.3933932258718
997.20001220703	-3.3802718064378
997.59997558594	-3.3672308988937
998.00000000000	-3.3542686940987
998.40002441406	-3.3413866018244
998.79998779297	-3.3285819270986
999.20001220703	-3.3158560282347
999.59997558594	-3.3032075407206
1000.0000000000	-3.2906372019256
1000.4000244141	-3.2781428167022
1000.7999877930	-3.2657265834003
1001.2000122070	-3.2533856584556
1001.5999755859	-3.2411206801481
1002.0000000000	-3.2289317088220
1002.4000244141	-3.2168177088690
1002.7999877930	-3.2047794955283
1003.2000122070	-3.1928162241358
1003.5999755859	-3.1809255201816
1004.0000000000	-3.1691097203601
1004.4000244141	-3.1573677514129
1004.7999877930	-3.1456987953342
1005.2000122070	-3.1341032345738
1005.5999755859	-3.1225803843494
1006.0000000000	-3.1111294859683
1006.4000244141	-3.0997516889937
1006.7999877930	-3.0884441275316
1007.2000122070	-3.0772089787716
1007.5999755859	-3.0660443929131
1008.0000000000	-3.0549510665122
1008.4000244141	-3.0439284031547
1008.7999877930	-3.0329760830071
1009.2000122070	-3.0220937934273
1009.5999755859	-3.0112811644807
1010.0000000000	-3.0005376806677
1010.4000244141	-2.9898642692542
1010.7999877930	-2.9792585268629
1011.2000122070	-2.9687216725335
1011.5999755859	-2.9582528208942
1012.0000000000	-2.9478518606684
1012.4000244141	-2.9375192418130
1012.7999877930	-2.9272536860970
1013.2000122070	-2.9170547246791
1013.5999755859	-2.9069225320900
1014.0000000000	-2.8968570543495
1014.4000244141	-2.8868580752320
1014.7999877930	-2.8769245708083
1015.2000122070	-2.8670565524971
1015.5999755859	-2.8572539366550
1016.0000000000	-2.8475160481205
1016.4000244141	-2.8378419250432
1016.7999877930	-2.8282329750890
1017.2000122070	-2.8186880928563
1017.5999755859	-2.8092061892669
1018.0000000000	-2.7997891149625
1018.4000244141	-2.7904341675267
1018.7999877930	-2.7811412964067
1019.2000122070	-2.7719105029868
1019.5999755859	-2.7627432043358
1020.0000000000	-2.7536362563843
1020.4000244141	-2.7445902548657
1020.7999877930	-2.7356066774114
1021.2000122070	-2.7266824114802
1021.5999755859	-2.7178188382493
1022.0000000000	-2.7090153023510
1022.4000244141	-2.7002711138453
1022.7999877930	-2.6915862581102
1023.2000122070	-2.6829601872754
1023.5999755859	-2.6743921290393
1024.0000000000	-2.6658824002682
1024.4000244141	-2.6574300061503
1024.8000488281	-2.6490351074710
1025.1999511719	-2.6406965886965
1025.5999755859	-2.6324145783957
1026.0000000000	-2.6241890161560
1026.4000244141	-2.6160182517755
1026.8000488281	-2.6079031375096
1027.1999511719	-2.5998418112051
1027.5999755859	-2.5918361203353
1028.0000000000	-2.5838838282764
1028.4000244141	-2.5759851892898
1028.8000488281	-2.5681385809289
1029.1999511719	-2.5603461448064
1029.5999755859	-2.5526037850528
1030.0000000000	-2.5449136820987
1030.4000244141	-2.5372754791471
1030.8000488281	-2.5296876918822
1031.1999511719	-2.5221501644816
1031.5999755859	-2.5146618531854
1032.0000000000	-2.5072225876153
1032.4000244141	-2.4998327183311
1032.8000488281	-2.4924910683586
1033.1999511719	-2.4851967099400
1033.5999755859	-2.4779492306990
1034.0000000000	-2.4707487096016
1034.4000244141	-2.4635950417068
1034.8000488281	-2.4564868307666
1035.1999511719	-2.4494227092262
1035.5999755859	-2.4424034461427
1036.0000000000	-2.4354290157391
1036.4000244141	-2.4284982802808
1036.8000488281	-2.4216094695972
1037.1999511719	-2.4147637789196
1037.5999755859	-2.4079590805759
1038.0000000000	-2.4011971724940
1038.4000244141	-2.3944747826635
1038.8000488281	-2.3877938634992
1039.1999511719	-2.3811511329188
1039.5999755859	-2.3745481961052
1040.0000000000	-2.3679830497433
1040.4000244141	-2.3614561150165
1040.8000488281	-2.3549668116110
1041.1999511719	-2.3485139376936
